acct_id,cust_initials,txn_date,txn_amount,merchant_category,merchant_zip,txn_type,balance_after
2656-5153-9394,MM,2024-10-04,621.87,Utilities,40910,payment,42055.41
9998-5944-8888,YK,2024-10-17,4483.93,Healthcare,07254,payment,38063.2
5672-6396-5333,OK,2024-01-23,1964.7,Entertainment,77137,payment,32998.79
0119-2557-8990,ED,2024-02-24,480.86,Healthcare,52930,debit,1315.89
2802-9198-5232,VV,2024-01-29,2632.89,Restaurant,34038,debit,33798.95
0626-6265-2949,DL,2024-02-06,739.06,Healthcare,63309,debit,21131.5
7146-6157-1837,HC,2024-06-16,51.4,Utilities,72691,debit,11455.23
2968-5115-3347,IU,2024-07-29,4861.24,Restaurant,76405,credit,14537.72
6458-8271-1571,MF,2024-05-27,4073.04,Restaurant,96762,payment,40190.5
7110-6594-7400,MG,2024-09-08,3590.21,Utilities,67074,transfer,28838.2
6451-4288-5236,DA,2024-04-04,876.26,Travel,64654,credit,44727.34
2488-4183-4528,SO,2024-03-07,776.63,Travel,07574,credit,31780.42
9295-0249-5730,BB,2024-07-16,4111.13,Gas Station,59281,debit,34346.35
9757-9214-2944,KN,2024-12-14,2912.88,Healthcare,44860,payment,23064.71
4732-6521-0292,DD,2024-11-03,1395.89,Utilities,94132,debit,12773.2
2071-5846-7060,ES,2024-04-28,478.88,Travel,07389,credit,11771.05
1629-4018-5464,FN,2024-01-25,854.71,Travel,43184,debit,3465.84
0677-0756-1310,DP,2024-09-06,4597.76,Entertainment,74886,debit,25718.78
9217-4492-2215,QT,2024-02-03,4387.48,Entertainment,98592,payment,10905.04
1086-1437-2162,YQ,2024-06-14,81.63,Restaurant,15707,credit,46665.75
9293-6356-0596,PM,2024-01-01,3960.38,Restaurant,86793,payment,1387.23
6181-7549-5846,FE,2024-01-04,3542.45,Healthcare,68474,transfer,31785.69
7359-3848-1579,KW,2024-11-18,3783.06,Healthcare,68304,payment,6078.51
0991-8283-6070,QU,2024-11-09,1385.15,Gas Station,78126,payment,41947.66
2204-4302-2123,ZR,2024-03-17,1438.26,Utilities,85095,transfer,48581.6
3538-7290-4685,VE,2024-10-24,525.72,Entertainment,64983,debit,6814.36
7226-3745-6823,NC,2024-01-09,2210.87,Travel,99406,debit,34074.71
2374-9587-0747,BO,2024-06-08,29.26,Restaurant,28244,transfer,6872.15
8379-8768-7248,HK,2024-09-22,2973.68,Restaurant,71471,debit,17944.6
6665-8580-5991,MJ,2024-11-15,3092.17,Healthcare,80496,credit,10061.74
9310-2399-1214,PL,2024-07-12,2938.54,Groceries,48275,payment,36932.55
4003-8071-0485,AK,2024-07-09,1152.19,Groceries,44126,transfer,10710.8
9983-9484-6679,MV,2024-08-18,4826.57,Utilities,32581,payment,491.46
8396-4182-5841,ZR,2024-09-23,1838.48,Online Shopping,10166,transfer,24228.75
3008-6841-8418,UU,2024-11-16,2559.34,Entertainment,69206,debit,38084.18
4191-8145-5702,BH,2024-02-15,3657.91,Entertainment,27595,credit,13106.39
0270-0048-2917,GS,2024-09-28,2125.59,Gas Station,04051,debit,33670.11
5168-4774-1394,IS,2024-03-05,2653.1,Entertainment,00522,payment,16127.27
0389-1182-0069,AD,2024-09-16,4242.32,Utilities,02580,credit,31258.85
5216-3793-2713,CY,2024-05-16,1032.98,Entertainment,00973,credit,46166.77
1241-6842-2551,UY,2024-12-01,3651.72,Online Shopping,49970,transfer,48454.84
2637-3860-4983,NT,2024-01-03,3071.69,Gas Station,98726,credit,36800.97
0397-6300-9655,ZI,2024-12-06,30.43,Groceries,53864,payment,10299.17
6372-8514-5999,NM,2024-12-21,1591.96,Restaurant,65286,credit,4110.7
2820-6325-3883,KQ,2024-06-24,1022.84,Travel,71284,transfer,16553.01
5409-1403-5774,HX,2024-11-06,3125.42,Online Shopping,05994,transfer,7551.76
5391-9965-6195,SP,2024-11-09,2939.79,Utilities,53661,payment,47324.41
2138-8529-9852,EF,2024-10-07,1411.44,Online Shopping,80063,debit,31205.3
9317-2389-5339,IR,2024-05-19,286.59,Healthcare,37507,credit,11861.16
0509-4481-4265,VZ,2024-08-30,1559.07,Groceries,21868,transfer,21980.89
5404-6245-2347,WF,2024-09-21,4882.95,Entertainment,36004,credit,36644.83
4712-1701-8012,IA,2024-01-07,3755.38,Utilities,80299,payment,23541.51
6931-2301-1773,XH,2024-05-07,1363.17,Online Shopping,11556,credit,40724.87
4698-7992-5600,ER,2024-04-04,50.1,Entertainment,53934,debit,33609.13
6714-4502-7813,BI,2024-06-27,1024.01,Utilities,69873,transfer,32747.53
1388-8741-6830,LY,2024-12-01,2618.25,Healthcare,92812,payment,24354.99
3214-6373-8834,IN,2024-08-21,4343.6,Entertainment,05775,transfer,2869.09
1960-3994-2542,FG,2024-06-12,4683.81,Online Shopping,74175,transfer,47066.88
6154-3832-2923,BK,2024-02-07,1741.8,Utilities,97735,credit,4642.08
8690-2902-7370,ST,2024-06-16,1933.38,Utilities,22980,transfer,19183.33
5853-1872-5529,FU,2024-05-15,2976.05,Healthcare,31014,transfer,7101.94
2302-1666-3165,PM,2024-03-04,1377.71,Travel,84547,credit,42794.11
8895-1379-5780,LK,2024-06-07,1661.95,Restaurant,22994,credit,13636.23
6030-8071-2126,GG,2024-01-04,1521.06,Online Shopping,49292,debit,14281.68
7888-5681-3985,QQ,2024-07-09,4243.52,Restaurant,80474,debit,48963.27
3801-4867-5410,YG,2024-04-09,4436.13,Entertainment,02327,transfer,45102.01
5760-0931-1644,OW,2024-08-07,3626.6,Utilities,24445,transfer,33102.2
9859-9192-0974,BX,2024-03-27,2916.3,Gas Station,89079,credit,49069.21
1343-1649-9981,JA,2024-05-30,1284.58,Healthcare,62373,transfer,25103.54
8543-7000-9016,IG,2024-03-15,1085.73,Online Shopping,23880,credit,25215.04
1315-6945-4550,KP,2024-02-13,2677.47,Healthcare,87155,payment,20866.55
0004-1076-6097,YP,2024-10-07,3450.48,Online Shopping,71097,credit,37524.81
5096-6997-0899,SH,2024-01-06,1392.34,Restaurant,69612,payment,43904.52
0997-7857-3224,SP,2024-11-28,608.22,Online Shopping,45834,payment,13977.27
7333-6417-9802,LC,2024-10-28,67.52,Restaurant,16989,transfer,30635.55
4374-3904-1895,PU,2024-03-11,4189.47,Healthcare,75175,payment,45394.86
8061-4071-2001,KE,2024-09-30,418.0,Travel,31497,credit,32056.09
9564-5886-4084,PR,2024-05-13,4234.89,Healthcare,11753,debit,33328.63
7948-3141-5370,LW,2024-08-04,802.38,Online Shopping,60841,transfer,31267.08
1695-7830-2641,VY,2024-05-10,2802.62,Restaurant,17594,credit,23534.73
3069-8648-6462,PD,2024-04-19,4870.98,Gas Station,03105,payment,42580.39
0185-5476-5714,PF,2024-07-18,4998.35,Online Shopping,20477,payment,49107.93
2035-4931-8282,KE,2024-11-22,917.36,Healthcare,98978,transfer,42368.48
9061-1851-2333,IX,2024-09-17,4324.52,Online Shopping,14438,payment,29666.82
1753-6064-3067,IG,2024-04-27,2506.85,Utilities,36293,debit,16089.91
4676-0690-5420,CC,2024-07-26,4507.95,Gas Station,20941,transfer,46260.1
3446-3638-1625,YU,2024-03-13,2127.93,Groceries,54873,credit,40853.84
5944-5372-0858,DX,2024-12-03,2984.3,Restaurant,12283,debit,14005.83
6374-6821-5674,KN,2024-08-15,4227.44,Entertainment,34613,credit,43216.66
3283-7218-2576,VC,2024-11-30,2322.29,Gas Station,13183,transfer,10263.79
6998-5779-2192,YM,2024-11-23,2952.23,Healthcare,06149,debit,22442.29
6085-9353-9014,CO,2024-07-15,2104.47,Travel,47923,transfer,34249.77
3467-6111-9843,FZ,2024-09-30,2007.71,Entertainment,96738,transfer,9088.03
2022-6431-1654,ZS,2024-09-05,1785.17,Utilities,07205,debit,49172.73
7244-3395-0943,UW,2024-09-11,4570.15,Groceries,08282,payment,26982.48
5906-0772-3793,IM,2024-11-25,3658.43,Entertainment,01083,transfer,46517.85
8321-2773-5435,IY,2024-08-17,4867.28,Online Shopping,61443,payment,41111.35
6893-4817-6229,KV,2024-06-15,4478.85,Restaurant,53826,debit,20407.75
2620-5250-2844,PI,2024-10-05,2483.79,Online Shopping,85148,debit,27966.03
8214-4101-9811,HS,2024-11-28,4040.9,Online Shopping,84029,payment,2005.87
6125-1219-0844,BV,2024-07-02,2633.9,Healthcare,70859,payment,41790.11
3471-9140-9703,FQ,2024-01-25,3735.02,Online Shopping,03350,credit,22229.86
2496-1388-0566,VG,2024-03-12,192.85,Online Shopping,70555,debit,1578.51
4661-3152-6332,JR,2024-01-20,4463.68,Gas Station,31084,credit,49196.94
4384-9419-3674,LK,2024-11-18,3643.64,Entertainment,84507,credit,1680.61
3752-6397-0649,PW,2024-02-19,2443.7,Restaurant,54878,debit,34383.12
3128-3547-5537,IS,2024-02-03,1873.82,Utilities,65902,transfer,44272.38
2063-8808-7171,ID,2024-12-25,926.22,Restaurant,76152,debit,14600.27
0989-2926-1549,VB,2024-09-22,2048.61,Healthcare,24535,transfer,40552.8
0408-7186-8332,BY,2024-08-27,4010.26,Gas Station,25360,credit,4432.29
1074-6350-5875,XA,2024-09-30,1212.63,Groceries,84105,transfer,30039.16
1171-1063-3763,LP,2024-09-22,3047.12,Gas Station,46707,credit,26140.57
2002-4684-9435,ZU,2024-06-08,498.82,Entertainment,47286,debit,49813.87
3065-9311-8481,WT,2024-05-08,299.57,Healthcare,18784,transfer,24837.97
9680-7364-6234,NK,2024-11-19,2389.69,Travel,59247,transfer,16932.39
4703-5508-9494,XA,2024-01-17,3747.35,Groceries,80462,transfer,41283.97
7679-7962-5593,UM,2024-10-04,2852.34,Groceries,32540,debit,45928.01
7480-0087-2688,XN,2024-09-04,3450.48,Gas Station,06320,payment,16590.53
6183-9528-6962,HE,2024-08-13,2436.67,Healthcare,97122,debit,24827.63
1154-6587-7725,KF,2024-06-20,224.48,Gas Station,40878,payment,3943.14
1591-9275-7242,ZS,2024-11-16,2665.24,Entertainment,69260,credit,47338.46
7189-8190-3147,RB,2024-12-26,2407.16,Healthcare,51029,credit,43106.31
1929-6599-3160,FU,2024-05-22,2950.63,Travel,54534,debit,38021.87
1561-4173-0359,IB,2024-06-30,585.53,Groceries,90588,transfer,49831.91
2964-4565-8709,DX,2024-08-14,3580.09,Restaurant,30780,payment,10540.48
8187-5425-3669,FH,2024-12-24,3464.53,Travel,45107,debit,45180.68
0313-9101-4736,PR,2024-10-06,2290.52,Restaurant,21208,transfer,39913.07
7441-6496-7675,HS,2024-10-05,4547.39,Travel,96294,credit,21214.81
5095-2332-2156,XU,2024-03-15,4295.49,Utilities,61657,credit,43806.21
3535-7293-2820,TR,2024-10-12,2407.61,Travel,09905,credit,36810.35
1411-0783-3748,JY,2024-07-17,3876.92,Groceries,22015,payment,49132.92
7269-4194-9758,QG,2024-11-02,590.22,Groceries,98429,debit,45240.93
7747-8100-4919,FS,2024-12-25,4511.2,Online Shopping,38058,payment,11445.62
9909-4404-1528,MH,2024-11-25,740.48,Healthcare,66237,transfer,48628.83
3951-9997-0659,MC,2024-04-15,4038.97,Groceries,12156,credit,4536.25
8513-8403-0549,PV,2024-05-19,1082.61,Entertainment,24214,credit,37765.79
0224-4203-0261,ZA,2024-07-22,4812.55,Gas Station,51099,payment,44344.48
5627-1417-0207,CL,2024-05-30,3460.5,Healthcare,62507,transfer,27268.75
8416-4484-7559,KT,2024-05-25,314.12,Travel,35126,transfer,42804.17
5871-7977-9942,GS,2024-04-12,1645.37,Entertainment,09483,debit,48233.16
1964-3734-2710,HB,2024-01-02,2322.02,Online Shopping,04296,credit,8624.66
3967-7510-4000,QE,2024-04-11,64.12,Restaurant,55369,transfer,39768.15
7320-5612-4462,EW,2024-09-16,1073.47,Travel,10399,debit,4011.82
2666-7558-7609,UF,2024-05-14,4903.99,Healthcare,52025,payment,11530.78
1266-6673-4902,QI,2024-07-07,387.06,Travel,87231,credit,39444.05
7836-2846-7585,NE,2024-06-10,841.21,Healthcare,42419,credit,23255.19
9930-1200-2299,TI,2024-11-14,2878.99,Healthcare,82505,credit,41223.35
1750-7295-0872,BZ,2024-05-09,3259.8,Healthcare,60627,transfer,40422.39
9520-7429-5246,GE,2024-02-21,1923.33,Travel,51742,payment,47894.65
2553-3401-7409,HH,2024-02-11,689.01,Utilities,43970,debit,39201.66
3683-9347-0693,FF,2024-10-08,3379.51,Entertainment,87874,debit,12230.73
2219-4673-8021,TV,2024-03-29,3909.99,Utilities,75094,payment,10883.28
9450-6562-6362,LK,2024-04-21,2087.48,Utilities,95991,debit,39314.83
1494-5543-3603,WT,2024-02-07,1756.32,Online Shopping,16761,payment,8989.91
9513-0367-7153,HK,2024-08-26,2201.51,Gas Station,99433,debit,33922.23
6059-7890-2592,EH,2024-01-12,2540.87,Healthcare,96852,credit,19478.15
1492-6590-1213,OD,2024-12-06,1823.16,Groceries,95336,payment,16794.68
6790-5774-6810,EY,2024-11-09,1600.56,Online Shopping,34896,transfer,8783.49
6813-6371-0574,YH,2024-06-23,4316.86,Travel,35350,debit,30034.65
7017-5783-5184,XU,2024-11-19,143.54,Online Shopping,80342,transfer,34773.79
6212-0827-4591,RK,2024-03-27,1923.26,Healthcare,00711,payment,30104.07
7548-2304-6587,LF,2024-06-07,4519.48,Utilities,18852,transfer,35173.94
5803-7147-8895,DU,2024-08-12,3186.94,Restaurant,23619,payment,37949.78
8405-8739-7731,MM,2024-09-17,4722.44,Online Shopping,92734,debit,36593.4
2130-3997-5295,ZA,2024-12-16,4296.13,Entertainment,05023,debit,25348.75
0508-7637-9813,NY,2024-03-11,4164.32,Online Shopping,79840,debit,45873.33
5159-7261-3345,MO,2024-02-29,4159.97,Entertainment,94077,debit,33758.7
8428-8543-3696,SS,2024-03-29,407.59,Utilities,09180,transfer,27070.33
5362-9690-0338,PR,2024-11-02,873.26,Groceries,17133,transfer,13600.48
0189-3023-3032,FS,2024-08-13,910.99,Gas Station,50404,transfer,12749.84
6059-4288-6729,EQ,2024-05-25,2106.14,Groceries,17133,credit,31709.82
4760-7748-3735,SK,2024-07-23,2955.39,Utilities,43454,debit,38755.93
1627-7574-3332,TZ,2024-09-02,4257.22,Entertainment,34289,transfer,46080.05
7572-9718-2906,SR,2024-05-09,1447.52,Gas Station,10145,debit,40693.23
2641-3415-5822,OG,2024-07-04,4963.93,Utilities,37958,payment,3033.99
4306-8436-9496,OB,2024-11-25,3383.26,Utilities,57679,transfer,8237.53
7221-2900-1348,AY,2024-11-15,3065.41,Gas Station,27726,payment,779.64
7890-2760-6170,WX,2024-10-20,1891.47,Entertainment,55167,credit,1490.4
3450-4063-6554,EL,2024-05-08,241.5,Gas Station,84717,debit,32325.77
0792-7607-9270,TA,2024-12-04,2015.83,Travel,98060,credit,26172.83
1827-3389-7776,OS,2024-10-27,296.72,Online Shopping,58612,credit,48185.15
0421-1873-7904,YJ,2024-10-05,3361.16,Online Shopping,03291,debit,6022.62
8269-8820-1115,EO,2024-07-27,4832.11,Travel,35072,payment,31823.44
7126-3453-0143,RP,2024-05-31,2388.25,Travel,58456,transfer,11117.48
9753-9719-6182,IY,2024-07-16,3369.91,Travel,55489,payment,20461.43
3361-1826-6305,BK,2024-03-02,4468.93,Utilities,96188,credit,22351.37
7176-4547-9134,XM,2024-12-20,2126.98,Travel,84065,transfer,49717.19
5976-1274-8750,VI,2024-09-27,1467.45,Utilities,17659,credit,33334.95
0660-0501-2552,JJ,2024-06-19,4305.19,Online Shopping,53854,debit,17148.19
6183-4813-2076,JY,2024-07-19,1163.54,Utilities,74667,payment,48882.88
7458-0488-6009,LS,2024-12-13,1823.18,Travel,30421,debit,42140.46
9800-8475-8090,HM,2024-06-20,192.83,Utilities,15681,transfer,28844.99
2851-4009-4172,OD,2024-07-21,4842.47,Gas Station,64464,payment,13422.35
4068-6071-7767,TD,2024-01-24,4514.09,Entertainment,59287,credit,33509.37
1689-9273-0379,MI,2024-02-14,4074.86,Online Shopping,91033,debit,22650.66
3703-1371-9102,WX,2024-08-15,2871.45,Healthcare,36120,payment,48522.95
3563-5877-4571,OW,2024-10-25,2778.78,Online Shopping,61159,transfer,7396.05
3350-4071-1663,FA,2024-12-11,3992.75,Groceries,93873,credit,3865.3
1671-9169-7463,AD,2024-06-06,3454.44,Utilities,19358,credit,18799.11
2038-4866-8026,MY,2024-12-04,4417.94,Restaurant,91529,debit,31908.93
8126-2028-5109,ZH,2024-10-14,4416.51,Groceries,12199,credit,27373.55
9064-8246-2537,CC,2024-11-21,1692.25,Healthcare,35958,payment,21710.35
8310-0039-4494,CM,2024-07-06,3417.14,Groceries,93220,payment,11536.45
6375-4951-0556,EC,2024-07-12,988.35,Groceries,92778,debit,48198.33
4056-3668-7442,LN,2024-06-18,3238.03,Gas Station,87774,payment,19242.74
9968-2002-9182,OM,2024-08-27,2140.77,Healthcare,35140,transfer,43823.98
1909-7905-0742,RO,2024-10-17,916.44,Entertainment,40792,credit,46120.72
8603-2773-5021,DO,2024-08-30,4822.43,Online Shopping,69719,transfer,19970.52
5917-4335-1325,JQ,2024-06-25,2551.74,Restaurant,55328,credit,6939.45
3254-7741-0405,CO,2024-05-30,258.06,Online Shopping,36322,debit,29867.24
8923-3851-4142,QH,2024-02-10,877.97,Healthcare,71908,payment,17383.21
1935-2608-0153,NP,2024-07-30,3201.14,Utilities,27381,payment,37637.31
5530-0291-5800,IE,2024-10-12,2147.51,Entertainment,39186,debit,11756.54
7511-9138-5651,FO,2024-08-14,1762.8,Utilities,29046,payment,22260.85
9348-3817-2279,YE,2024-11-05,961.86,Gas Station,40894,credit,33948.91
7325-0073-2167,KF,2024-01-14,1151.89,Restaurant,55182,debit,40838.23
1631-1097-1443,RF,2024-10-14,2313.68,Groceries,60949,credit,34910.9
4528-1812-3682,XY,2024-02-19,751.57,Entertainment,70343,credit,18089.09
6538-9287-2425,PI,2024-09-18,3138.5,Restaurant,30351,transfer,38088.9
4462-2005-3600,WL,2024-07-11,1220.4,Healthcare,20950,credit,35225.09
3940-4869-7684,PS,2024-04-07,4506.7,Groceries,56667,credit,37776.47
0030-1229-2896,RQ,2024-04-28,4406.18,Healthcare,24079,credit,27725.23
1498-1229-3174,SA,2024-04-01,758.77,Utilities,90269,debit,4242.38
5882-7477-6155,FN,2024-08-23,946.81,Restaurant,06797,transfer,31517.4
1511-0675-6406,PS,2024-12-22,3335.38,Utilities,87426,payment,8620.44
4655-9359-2104,IH,2024-09-05,4750.83,Online Shopping,50968,debit,34617.5
2539-9712-2834,ZC,2024-02-10,1793.32,Utilities,26676,transfer,14047.56
3680-1138-7394,MA,2024-08-25,2600.56,Utilities,96784,transfer,46103.43
5509-6128-7205,XN,2024-12-26,1131.8,Gas Station,11020,payment,6152.63
7172-8885-1872,DM,2024-01-10,1839.99,Gas Station,47159,credit,47466.54
0515-1201-1903,OC,2024-02-20,4604.71,Entertainment,39524,transfer,1163.21
3422-4013-7608,MJ,2024-01-06,325.39,Entertainment,65817,debit,38727.68
4466-9281-6307,IF,2024-04-20,933.2,Healthcare,30229,credit,44742.45
9033-0134-2935,AJ,2024-05-06,2590.72,Restaurant,58379,transfer,3233.5
1441-7004-6954,TX,2024-06-21,4721.69,Travel,49292,transfer,26952.56
3937-0449-9707,BE,2024-04-12,97.19,Gas Station,79839,payment,21216.59
8598-3895-9434,AC,2024-06-18,3516.63,Online Shopping,17319,payment,10243.33
1091-6102-2050,PM,2024-06-16,3041.9,Utilities,13779,debit,28659.28
7222-3884-9038,RF,2024-01-03,2910.77,Groceries,40904,debit,46508.67
4441-1139-0376,ZS,2024-06-12,1056.76,Utilities,45741,transfer,40526.53
8501-7037-2033,TX,2024-11-05,3832.78,Groceries,63254,transfer,1189.01
6191-6754-2267,KF,2024-03-03,70.83,Restaurant,79081,transfer,15251.4
1915-1618-4598,RY,2024-07-29,951.22,Online Shopping,69466,payment,20593.71
1842-2788-7248,CH,2024-08-26,4251.96,Utilities,62349,transfer,31159.69
9092-2924-7175,WQ,2024-03-26,4738.89,Travel,66984,payment,15450.77
2937-2711-5866,IV,2024-10-14,4398.91,Restaurant,24723,debit,25156.84
6722-1741-3898,HG,2024-12-19,1238.78,Groceries,50754,credit,29559.52
8698-0834-8568,EM,2024-01-29,1678.17,Travel,31359,payment,38683.06
1079-2059-3781,OI,2024-03-03,4031.3,Entertainment,73916,debit,32975.33
7020-2864-3097,TF,2024-07-02,4450.85,Online Shopping,85274,transfer,34408.62
4504-0426-8029,IA,2024-01-03,1431.32,Restaurant,39806,payment,22735.66
8200-6934-2958,OJ,2024-10-07,4458.97,Utilities,08652,debit,46546.44
0254-8201-7114,NU,2024-08-04,1312.79,Groceries,52541,credit,42802.42
6898-0967-8546,CA,2024-01-15,2717.56,Travel,97568,debit,10021.74
7493-0163-1780,WO,2024-10-01,4376.25,Restaurant,58769,credit,45127.55
8170-5344-3980,PW,2024-01-25,3521.16,Healthcare,08676,debit,47166.1
0955-2541-2594,BB,2024-06-27,3164.47,Healthcare,97190,transfer,21049.58
8530-3753-9056,RH,2024-09-08,3550.43,Travel,20078,transfer,49070.48
3834-0469-8877,IA,2024-05-07,3025.2,Travel,41148,payment,48776.24
9599-6190-7898,JA,2024-05-21,1093.08,Travel,29697,debit,7691.35
2790-0624-2481,LR,2024-09-29,2370.15,Restaurant,67845,credit,31477.05
8459-0021-6571,UO,2024-10-25,4661.69,Gas Station,62462,credit,38691.61
9413-9837-1394,NO,2024-04-09,3397.85,Healthcare,28630,debit,5349.9
0287-8346-9552,JF,2024-02-24,4915.41,Healthcare,23477,transfer,30818.67
6336-6667-5557,HP,2024-09-06,756.2,Restaurant,64400,transfer,7673.75
9968-1072-2189,VA,2024-05-09,1463.77,Utilities,43197,debit,28645.52
2104-6138-1815,NL,2024-09-27,765.1,Healthcare,25031,payment,24754.38
4033-3189-7475,UZ,2024-03-03,1104.32,Online Shopping,55956,debit,3363.84
6963-7012-0355,AT,2024-10-15,13.93,Entertainment,24292,credit,5497.53
3408-0121-8936,JI,2024-08-29,2833.58,Online Shopping,77009,credit,27279.53
5444-5275-0901,IW,2024-01-15,1787.41,Gas Station,72625,debit,15032.83
8461-0892-1248,PZ,2024-06-22,4113.79,Online Shopping,46398,transfer,3218.15
6982-4488-5587,HE,2024-03-19,4891.23,Online Shopping,74077,transfer,751.29
2381-4921-6959,CV,2024-06-07,2381.31,Healthcare,46759,debit,37405.81
3481-6320-6972,NH,2024-01-11,1073.36,Utilities,00619,transfer,15244.72
1512-3347-9016,MN,2024-08-02,3312.99,Groceries,58141,transfer,18827.8
6772-8019-3301,XR,2024-10-19,1085.85,Restaurant,11255,transfer,37984.58
9880-9066-9211,VQ,2024-01-01,4666.37,Restaurant,13383,debit,5632.02
8036-7169-6943,HZ,2024-07-14,3959.33,Travel,59639,payment,14029.47
6575-5817-1254,GO,2024-09-20,4866.46,Utilities,42919,transfer,30903.8
2338-3527-8935,LB,2024-10-25,572.82,Utilities,42245,debit,12874.16
4251-7408-8903,JX,2024-10-15,2995.22,Travel,72251,credit,26483.81
5385-4853-3929,LF,2024-06-22,1924.99,Entertainment,04461,debit,4697.71
4836-6367-0012,AD,2024-06-25,2448.36,Online Shopping,20611,debit,42406.45
6909-7937-1912,CF,2024-04-29,3691.85,Online Shopping,22499,payment,35182.44
1804-5858-2857,EA,2024-07-20,4853.71,Utilities,55595,payment,36610.16
3061-0623-7984,JR,2024-06-15,1900.39,Utilities,91678,payment,44099.68
1177-2150-4160,JM,2024-05-11,1419.06,Travel,39511,debit,23952.17
1485-8700-4814,SF,2024-03-12,3870.53,Gas Station,76677,payment,17195.22
3833-4265-4705,AU,2024-11-20,1337.72,Utilities,63580,payment,44107.66
4042-6396-7957,OM,2024-03-21,3673.94,Healthcare,65503,credit,16206.2
